,year,state,state_po,FIPS,county,party,won_proportion
4625,2012,Missouri,MO,29035,Carter,democrat,0.2693819221150411
4626,2012,Missouri,MO,29037,Cass,democrat,0.34845542084926295
4627,2012,Missouri,MO,29039,Cedar,democrat,0.2542597187758478
4628,2012,Missouri,MO,29041,Chariton,democrat,0.35043182412980894
4629,2012,Missouri,MO,29043,Christian,democrat,0.25848171952375937
4630,2012,Missouri,MO,29045,Clark,democrat,0.43348837209302327
4631,2012,Missouri,MO,29047,Clay,democrat,0.4480580363484833
4632,2012,Missouri,MO,29049,Clinton,democrat,0.37399858026569316
4633,2012,Missouri,MO,29051,Cole,democrat,0.3239166801575738
4634,2012,Missouri,MO,29053,Cooper,democrat,0.3293835707628811
4635,2012,Missouri,MO,29055,Crawford,democrat,0.30806973588057207
4636,2012,Missouri,MO,29057,Dade,democrat,0.2410164271047228
4637,2012,Missouri,MO,29059,Dallas,democrat,0.291523560928699
4638,2012,Missouri,MO,29061,Daviess,democrat,0.31951150241408693
4639,2012,Missouri,MO,29063,DeKalb,democrat,0.27448275862068966
4640,2012,Missouri,MO,29065,Dent,democrat,0.23859701941893724
4641,2012,Missouri,MO,29067,Douglas,democrat,0.2607899954247369
4642,2012,Missouri,MO,29069,Dunklin,democrat,0.34137639658248053
4643,2012,Missouri,MO,29071,Franklin,democrat,0.34963105550208534
4644,2012,Missouri,MO,29073,Gasconade,democrat,0.29422483880011213
4645,2012,Missouri,MO,29075,Gentry,democrat,0.3124374791597199
4646,2012,Missouri,MO,29077,Greene,democrat,0.36726050473587185
4647,2012,Missouri,MO,29079,Grundy,democrat,0.27709190672153633
4648,2012,Missouri,MO,29081,Harrison,democrat,0.26630581867388364
4649,2012,Missouri,MO,29083,Henry,democrat,0.3562185122987257
4650,2012,Missouri,MO,29085,Hickory,democrat,0.3702991452991453
4651,2012,Missouri,MO,29087,Holt,democrat,0.23852813852813853
4652,2012,Missouri,MO,29089,Howard,democrat,0.35401684816108486
4653,2012,Missouri,MO,29091,Howell,democrat,0.26887311880582404
4654,2012,Missouri,MO,29093,Iron,democrat,0.41404118084842473
4655,2012,Missouri,MO,29095,Jackson,democrat,0.4479355015907166
4656,2012,Missouri,MO,29097,Jasper,democrat,0.28327214825954267
4657,2012,Missouri,MO,29099,Jefferson,democrat,0.4258126645562488
4658,2012,Missouri,MO,29101,Johnson,democrat,0.36473050758765047
4659,2012,Missouri,MO,29103,Knox,democrat,0.35666836995401124
4660,2012,Missouri,MO,29105,Laclede,democrat,0.2664366618929827
4661,2012,Missouri,MO,29107,Lafayette,democrat,0.35802469135802467
4662,2012,Missouri,MO,29109,Lawrence,democrat,0.25496667724531896
4663,2012,Missouri,MO,29111,Lewis,democrat,0.3524187894367843
4664,2012,Missouri,MO,29113,Lincoln,democrat,0.3414268055800812
4665,2012,Missouri,MO,29115,Linn,democrat,0.36774774774774777
4666,2012,Missouri,MO,29117,Livingston,democrat,0.3148331681532871
4667,2012,Missouri,MO,29119,McDonald,democrat,0.24561852373033133
4668,2012,Missouri,MO,29121,Macon,democrat,0.3224860335195531
4669,2012,Missouri,MO,29123,Madison,democrat,0.32210953346855986
4670,2012,Missouri,MO,29125,Maries,democrat,0.2862494490965183
4671,2012,Missouri,MO,29127,Marion,democrat,0.33155124198058894
4672,2012,Missouri,MO,29129,Mercer,democrat,0.21329305135951662
4673,2012,Missouri,MO,29131,Miller,democrat,0.24058444504946003
4674,2012,Missouri,MO,29133,Mississippi,democrat,0.3776422764227642
4675,2012,Missouri,MO,29135,Moniteau,democrat,0.24957318019556107
4676,2012,Missouri,MO,29137,Monroe,democrat,0.3445895982252896
4677,2012,Missouri,MO,29139,Montgomery,democrat,0.32663788248545145
4678,2012,Missouri,MO,29141,Morgan,democrat,0.3191758747697974
4679,2012,Missouri,MO,29143,New Madrid,democrat,0.38813793103448274
4680,2012,Missouri,MO,29145,Newton,democrat,0.2561495833831679
4681,2012,Missouri,MO,29147,Nodaway,democrat,0.3533868092691622
4682,2012,Missouri,MO,29149,Oregon,democrat,0.3209681067631758
4683,2012,Missouri,MO,29151,Osage,democrat,0.2128920364214482
4684,2012,Missouri,MO,29153,Ozark,democrat,0.28317987873343814
4685,2012,Missouri,MO,29155,Pemiscot,democrat,0.42162588792423045
4686,2012,Missouri,MO,29157,Perry,democrat,0.27344434706397897
4687,2012,Missouri,MO,29159,Pettis,democrat,0.34375545851528383
4688,2012,Missouri,MO,29161,Phelps,democrat,0.31874656404617924
4689,2012,Missouri,MO,29163,Pike,democrat,0.35268405955470566
4690,2012,Missouri,MO,29165,Platte,democrat,0.4209474885844749
4691,2012,Missouri,MO,29167,Polk,democrat,0.2728866529461087
4692,2012,Missouri,MO,29169,Pulaski,democrat,0.3094097708348685
4693,2012,Missouri,MO,29171,Putnam,democrat,0.25422260718925943
4694,2012,Missouri,MO,29173,Ralls,democrat,0.34471803018268465
4695,2012,Missouri,MO,29175,Randolph,democrat,0.30480691874497184
4696,2012,Missouri,MO,29177,Ray,democrat,0.4123661618597473
4697,2012,Missouri,MO,29179,Reynolds,democrat,0.3613366645846346
4698,2012,Missouri,MO,29181,Ripley,democrat,0.26524795743872315
4699,2012,Missouri,MO,29183,St. Charles,democrat,0.38687059076956215
4700,2012,Missouri,MO,29185,St. Clair,democrat,0.3156074362300043
4701,2012,Missouri,MO,29186,Ste. Genevieve,democrat,0.4724907063197026
4702,2012,Missouri,MO,29187,St. Francois,democrat,0.3909751129217961
4703,2012,Missouri,MO,29189,St. Louis County,democrat,0.5619642276176713
4704,2012,Missouri,MO,29195,Saline,democrat,0.41611769872639437
4705,2012,Missouri,MO,29197,Schuyler,democrat,0.3594636410520887
4706,2012,Missouri,MO,29199,Scotland,democrat,0.33212809917355374
4707,2012,Missouri,MO,29201,Scott,democrat,0.3013118418730514
4708,2012,Missouri,MO,29203,Shannon,democrat,0.35265438786565545
4709,2012,Missouri,MO,29205,Shelby,democrat,0.2988861386138614
4710,2012,Missouri,MO,29207,Stoddard,democrat,0.2450645111145655
4711,2012,Missouri,MO,29209,Stone,democrat,0.24543293293293295
4712,2012,Missouri,MO,29211,Sullivan,democrat,0.34990366088631986
4713,2012,Missouri,MO,29213,Taney,democrat,0.2529664342767441
4714,2012,Missouri,MO,29215,Texas,democrat,0.26672240802675584
4715,2012,Missouri,MO,29217,Vernon,democrat,0.30278136368970776
4716,2012,Missouri,MO,29219,Warren,democrat,0.3556146088852548
4717,2012,Missouri,MO,29221,Washington,democrat,0.39298447383553764
4718,2012,Missouri,MO,29223,Wayne,democrat,0.31695804195804195
4719,2012,Missouri,MO,29225,Webster,democrat,0.2857605807246095
4720,2012,Missouri,MO,29227,Worth,democrat,0.32538167938931295
4721,2012,Missouri,MO,29229,Wright,democrat,0.24550597108736644
4722,2012,Missouri,MO,29510,St. Louis City,democrat,0.8271184552285056
4723,2012,Montana,MT,30001,Beaverhead,democrat,0.28491271820448877
4724,2012,Montana,MT,30003,Big Horn,democrat,0.6230004323389537
4725,2012,Montana,MT,30005,Blaine,democrat,0.565232598810773
4726,2012,Montana,MT,30007,Broadwater,democrat,0.2537363002324809
4727,2012,Montana,MT,30009,Carbon,democrat,0.3670886075949367
4728,2012,Montana,MT,30011,Carter,democrat,0.12090680100755667
4729,2012,Montana,MT,30013,Cascade,democrat,0.4406897349843768
4730,2012,Montana,MT,30015,Chouteau,democrat,0.3466855724920241
4731,2012,Montana,MT,30017,Custer,democrat,0.34165890027958995
4732,2012,Montana,MT,30019,Daniels,democrat,0.23535253227408143
4733,2012,Montana,MT,30021,Dawson,democrat,0.275604793126837
4734,2012,Montana,MT,30023,Deer Lodge,democrat,0.6412556053811659
4735,2012,Montana,MT,30025,Fallon,democrat,0.1686832740213523
4736,2012,Montana,MT,30027,Fergus,democrat,0.2701367155328611
4737,2012,Montana,MT,30029,Flathead,democrat,0.3195326156960162
4738,2012,Montana,MT,30031,Gallatin,democrat,0.45864834384528635
4739,2012,Montana,MT,30033,Garfield,democrat,0.09428571428571429
4740,2012,Montana,MT,30035,Glacier,democrat,0.6567834681042228
4741,2012,Montana,MT,30037,Golden Valley,democrat,0.22964509394572025
4742,2012,Montana,MT,30039,Granite,democrat,0.3126099706744868
4743,2012,Montana,MT,30041,Hill,democrat,0.49897360703812316
4744,2012,Montana,MT,30043,Jefferson,democrat,0.34846625766871164
4745,2012,Montana,MT,30045,Judith Basin,democrat,0.2773662551440329
4746,2012,Montana,MT,30047,Lake,democrat,0.4363349368610944
4747,2012,Montana,MT,30049,Lewis and Clark,democrat,0.4688156552013926
4748,2012,Montana,MT,30051,Liberty,democrat,0.2601214574898785
4749,2012,Montana,MT,30053,Lincoln,democrat,0.2870964112948588
4750,2012,Montana,MT,30055,McCone,democrat,0.22457200402819738
4751,2012,Montana,MT,30057,Madison,democrat,0.28454746136865344
4752,2012,Montana,MT,30059,Meagher,democrat,0.2767489711934156
4753,2012,Montana,MT,30061,Mineral,democrat,0.34705007436787305
4754,2012,Montana,MT,30063,Missoula,democrat,0.5739264232759826
4755,2012,Montana,MT,30065,Musselshell,democrat,0.2044038221852929
4756,2012,Montana,MT,30067,Park,democrat,0.4314552919708029
4757,2012,Montana,MT,30069,Petroleum,democrat,0.1644295302013423
4758,2012,Montana,MT,30071,Phillips,democrat,0.2114003590664273
4759,2012,Montana,MT,30073,Pondera,democrat,0.35858771607208534
4760,2012,Montana,MT,30075,Powder River,democrat,0.1655306718597858
4761,2012,Montana,MT,30077,Powell,democrat,0.31988472622478387
4762,2012,Montana,MT,30079,Prairie,democrat,0.2375533428165007
4763,2012,Montana,MT,30081,Ravalli,democrat,0.3280644870755652
4764,2012,Montana,MT,30083,Richland,democrat,0.21571582346609258
4765,2012,Montana,MT,30085,Roosevelt,democrat,0.568082788671024
4766,2012,Montana,MT,30087,Rosebud,democrat,0.4036332671019018
4767,2012,Montana,MT,30089,Sanders,democrat,0.29147602101338754
4768,2012,Montana,MT,30091,Sheridan,democrat,0.3449170124481328
4769,2012,Montana,MT,30093,Silver Bow,democrat,0.6479470040582478
4770,2012,Montana,MT,30095,Stillwater,democrat,0.2654189706507869
4771,2012,Montana,MT,30097,Sweet Grass,democrat,0.22437411431270665
4772,2012,Montana,MT,30099,Teton,democrat,0.3297775068576653
4773,2012,Montana,MT,30101,Toole,democrat,0.2768791627021884
4774,2012,Montana,MT,30103,Treasure,democrat,0.25054945054945055
4775,2012,Montana,MT,30105,Valley,democrat,0.35890126975900494
4776,2012,Montana,MT,30107,Wheatland,democrat,0.27419354838709675
4777,2012,Montana,MT,30109,Wibaux,democrat,0.1801470588235294
4778,2012,Montana,MT,30111,Yellowstone,democrat,0.3837254930457657
4779,2012,Nebraska,NE,31001,Adams,democrat,0.3205998421468035
4780,2012,Nebraska,NE,31003,Antelope,democrat,0.1766707920792079
4781,2012,Nebraska,NE,31005,Arthur,democrat,0.11450381679389313
4782,2012,Nebraska,NE,31007,Banner,democrat,0.13381995133819952
4783,2012,Nebraska,NE,31009,Blaine,democrat,0.09570957095709572
4784,2012,Nebraska,NE,31011,Boone,democrat,0.21917320028510334
4785,2012,Nebraska,NE,31013,Box Butte,democrat,0.3596174282678002
4786,2012,Nebraska,NE,31015,Boyd,democrat,0.17553688141923435
4787,2012,Nebraska,NE,31017,Brown,democrat,0.1440514469453376
4788,2012,Nebraska,NE,31019,Buffalo,democrat,0.275792936822084
4789,2012,Nebraska,NE,31021,Burt,democrat,0.38251851851851854
4790,2012,Nebraska,NE,31023,Butler,democrat,0.2707955428867582
4791,2012,Nebraska,NE,31025,Cass,democrat,0.35853858784893267
4792,2012,Nebraska,NE,31027,Cedar,democrat,0.22104291647438856
4793,2012,Nebraska,NE,31029,Chase,democrat,0.13604713444027852
4794,2012,Nebraska,NE,31031,Cherry,democrat,0.1422976501305483
4795,2012,Nebraska,NE,31033,Cheyenne,democrat,0.23316842331684234
4796,2012,Nebraska,NE,31035,Clay,democrat,0.22633186291143537
4797,2012,Nebraska,NE,31037,Colfax,democrat,0.31573802541544477
4798,2012,Nebraska,NE,31039,Cuming,democrat,0.2593058350100604
4799,2012,Nebraska,NE,31041,Custer,democrat,0.19698072026191343
4800,2012,Nebraska,NE,31043,Dakota,democrat,0.4762059973924381
4801,2012,Nebraska,NE,31045,Dawes,democrat,0.30364806866952787
4802,2012,Nebraska,NE,31047,Dawson,democrat,0.27980659116935996
4803,2012,Nebraska,NE,31049,Deuel,democrat,0.21140609636184857
4804,2012,Nebraska,NE,31051,Dixon,democrat,0.3239017125837677
4805,2012,Nebraska,NE,31053,Dodge,democrat,0.3794648829431438
4806,2012,Nebraska,NE,31055,Douglas,democrat,0.4754049310712866
4807,2012,Nebraska,NE,31057,Dundy,democrat,0.17868020304568527
4808,2012,Nebraska,NE,31059,Fillmore,democrat,0.2803056616880861
4809,2012,Nebraska,NE,31061,Franklin,democrat,0.25
4810,2012,Nebraska,NE,31063,Frontier,democrat,0.20766283524904214
4811,2012,Nebraska,NE,31065,Furnas,democrat,0.1888392857142857
4812,2012,Nebraska,NE,31067,Gage,democrat,0.40399544560604495
4813,2012,Nebraska,NE,31069,Garden,democrat,0.22181484876260313
4814,2012,Nebraska,NE,31071,Garfield,democrat,0.15851063829787235
4815,2012,Nebraska,NE,31073,Gosper,democrat,0.23517382413087934
4816,2012,Nebraska,NE,31075,Grant,democrat,0.08264462809917356
4817,2012,Nebraska,NE,31077,Greeley,democrat,0.2869198312236287
4818,2012,Nebraska,NE,31079,Hall,democrat,0.3539967373572594
4819,2012,Nebraska,NE,31081,Hamilton,democrat,0.23526996509956888
4820,2012,Nebraska,NE,31083,Harlan,democrat,0.19910011248593926
4821,2012,Nebraska,NE,31085,Hayes,democrat,0.09461966604823747
4822,2012,Nebraska,NE,31087,Hitchcock,democrat,0.18327759197324414
4823,2012,Nebraska,NE,31089,Holt,democrat,0.17857865964770198
4824,2012,Nebraska,NE,31091,Hooker,democrat,0.14936708860759493
4825,2012,Nebraska,NE,31093,Howard,democrat,0.3184668989547038
4826,2012,Nebraska,NE,31095,Jefferson,democrat,0.3467788740568775
4827,2012,Nebraska,NE,31097,Johnson,democrat,0.3829374697043141
4828,2012,Nebraska,NE,31099,Kearney,democrat,0.2430817610062893
4829,2012,Nebraska,NE,31101,Keith,democrat,0.22868408082799407
4830,2012,Nebraska,NE,31103,Keya Paha,democrat,0.1652892561983471
4831,2012,Nebraska,NE,31105,Kimball,democrat,0.23414344991108477
4832,2012,Nebraska,NE,31107,Knox,democrat,0.26238850346878095
4833,2012,Nebraska,NE,31109,Lancaster,democrat,0.48694593851831497
4834,2012,Nebraska,NE,31111,Lincoln,democrat,0.28425423187480037
4835,2012,Nebraska,NE,31113,Logan,democrat,0.15777262180974477
4836,2012,Nebraska,NE,31115,Loup,democrat,0.17318435754189945
4837,2012,Nebraska,NE,31117,McPherson,democrat,0.140893470790378
4838,2012,Nebraska,NE,31119,Madison,democrat,0.25099027727763773
4839,2012,Nebraska,NE,31121,Merrick,democrat,0.26511894525652047
4840,2012,Nebraska,NE,31123,Morrill,democrat,0.20776255707762556
4841,2012,Nebraska,NE,31125,Nance,democrat,0.29673041332510797
4842,2012,Nebraska,NE,31127,Nemaha,democrat,0.3509645301804605
4843,2012,Nebraska,NE,31129,Nuckolls,democrat,0.25924235508900045
4844,2012,Nebraska,NE,31131,Otoe,democrat,0.3668003437410484
4845,2012,Nebraska,NE,31133,Pawnee,democrat,0.29828486204325133
4846,2012,Nebraska,NE,31135,Perkins,democrat,0.17073170731707318
4847,2012,Nebraska,NE,31137,Phelps,democrat,0.2009132420091324
4848,2012,Nebraska,NE,31139,Pierce,democrat,0.18566015738851646
4849,2012,Nebraska,NE,31141,Platte,democrat,0.23365249016551623
4850,2012,Nebraska,NE,31143,Polk,democrat,0.2148962148962149
4851,2012,Nebraska,NE,31145,Red Willow,democrat,0.19286871961102106
4852,2012,Nebraska,NE,31147,Richardson,democrat,0.3185343674779353
4853,2012,Nebraska,NE,31149,Rock,democrat,0.13054499366286437
4854,2012,Nebraska,NE,31151,Saline,democrat,0.4616780960064542
4855,2012,Nebraska,NE,31153,Sarpy,democrat,0.37307315708490696
4856,2012,Nebraska,NE,31155,Saunders,democrat,0.3206943366951125
4857,2012,Nebraska,NE,31157,Scotts Bluff,democrat,0.3028627423531882
4858,2012,Nebraska,NE,31159,Seward,democrat,0.3150666842730754
4859,2012,Nebraska,NE,31161,Sheridan,democrat,0.15776699029126215
4860,2012,Nebraska,NE,31163,Sherman,democrat,0.3607843137254902
4861,2012,Nebraska,NE,31165,Sioux,democrat,0.13667117726657646
4862,2012,Nebraska,NE,31167,Stanton,democrat,0.23222390317700453
4863,2012,Nebraska,NE,31169,Thayer,democrat,0.2737871380218127
4864,2012,Nebraska,NE,31171,Thomas,democrat,0.10294117647058823
4865,2012,Nebraska,NE,31173,Thurston,democrat,0.562979683972912
4866,2012,Nebraska,NE,31175,Valley,democrat,0.22687927107061504
4867,2012,Nebraska,NE,31177,Washington,democrat,0.3056802654694515
4868,2012,Nebraska,NE,31179,Wayne,democrat,0.29168929929386206
4869,2012,Nebraska,NE,31181,Webster,democrat,0.2537313432835821
4870,2012,Nebraska,NE,31183,Wheeler,democrat,0.20758928571428573
4871,2012,Nebraska,NE,31185,York,democrat,0.21605035405192763
4872,2012,Nevada,NV,32001,Churchill,democrat,0.28845591816853383
4873,2012,Nevada,NV,32003,Clark,democrat,0.5641516804351915
4874,2012,Nevada,NV,32005,Douglas,democrat,0.3565484180249281
4875,2012,Nevada,NV,32007,Elko,democrat,0.21962967596647065
4876,2012,Nevada,NV,32009,Esmeralda,democrat,0.21149425287356322
4877,2012,Nevada,NV,32011,Eureka,democrat,0.13242574257425743
4878,2012,Nevada,NV,32013,Humboldt,democrat,0.3024025069637883
4879,2012,Nevada,NV,32015,Lander,democrat,0.24665127020785219
4880,2012,Nevada,NV,32017,Lincoln,democrat,0.18587360594795538
4881,2012,Nevada,NV,32019,Lyon,democrat,0.3438155136268344
4882,2012,Nevada,NV,32021,Mineral,democrat,0.42407862407862407
4883,2012,Nevada,NV,32023,Nye,democrat,0.360689419016094
4884,2012,Nevada,NV,32027,Pershing,democrat,0.3354564755838641
4885,2012,Nevada,NV,32029,Storey,democrat,0.3975799481417459
4886,2012,Nevada,NV,32031,Washoe,democrat,0.5078864017460275
4887,2012,Nevada,NV,32033,White Pine,democrat,0.2653887688984881
4888,2012,Nevada,NV,32510,Carson City,democrat,0.44131394999785584
4889,2012,New Hampshire,NH,33001,Belknap,democrat,0.4689252198548073
4890,2012,New Hampshire,NH,33003,Carroll,democrat,0.48884303301622833
4891,2012,New Hampshire,NH,33005,Cheshire,democrat,0.6135918574571477
4892,2012,New Hampshire,NH,33007,Coos,democrat,0.5792255763596994
4893,2012,New Hampshire,NH,33009,Grafton,democrat,0.6086317722681359
4894,2012,New Hampshire,NH,33011,Hillsborough,democrat,0.49740849507954416
4895,2012,New Hampshire,NH,33013,Merrimack,democrat,0.5559889686700291
4896,2012,New Hampshire,NH,33015,Rockingham,democrat,0.47026446581660497
4897,2012,New Hampshire,NH,33017,Strafford,democrat,0.5632582864290181
4898,2012,New Hampshire,NH,33019,Sullivan,democrat,0.5572043601722085
4899,2012,New Jersey,NJ,34001,Atlantic,democrat,0.5796128257008809
4900,2012,New Jersey,NJ,34003,Bergen,democrat,0.5520242237426928
4901,2012,New Jersey,NJ,34005,Burlington,democrat,0.5852521117368109
4902,2012,New Jersey,NJ,34007,Camden,democrat,0.681734300974147
4903,2012,New Jersey,NJ,34009,Cape May,democrat,0.4518370157100832
4904,2012,New Jersey,NJ,34011,Cumberland,democrat,0.6159118859871229
4905,2012,New Jersey,NJ,34013,Essex,democrat,0.7808685263960345
4906,2012,New Jersey,NJ,34015,Gloucester,democrat,0.5474901247170565
4907,2012,New Jersey,NJ,34017,Hudson,democrat,0.7752146791963707
4908,2012,New Jersey,NJ,34019,Hunterdon,democrat,0.40418684392576776
4909,2012,New Jersey,NJ,34021,Mercer,democrat,0.679931731276586
4910,2012,New Jersey,NJ,34023,Middlesex,democrat,0.6324112639596435
4911,2012,New Jersey,NJ,34025,Monmouth,democrat,0.4688567424237089
4912,2012,New Jersey,NJ,34027,Morris,democrat,0.44041127216436815
4913,2012,New Jersey,NJ,34029,Ocean,democrat,0.4071236692866381
4914,2012,New Jersey,NJ,34031,Passaic,democrat,0.6369980438270655
4915,2012,New Jersey,NJ,34033,Salem,democrat,0.4989322395850988
4916,2012,New Jersey,NJ,34035,Somerset,democrat,0.5219070541973944
4917,2012,New Jersey,NJ,34037,Sussex,democrat,0.3842609630076693
4918,2012,New Jersey,NJ,34039,Union,democrat,0.6660217031801783
4919,2012,New Jersey,NJ,34041,Warren,democrat,0.4140711287828584
4920,2012,New Mexico,NM,35001,Bernalillo,democrat,0.5562961076728334
4921,2012,New Mexico,NM,35003,Catron,democrat,0.263777673104098
4922,2012,New Mexico,NM,35005,Chaves,democrat,0.32544845259215455
4923,2012,New Mexico,NM,35006,Cibola,democrat,0.6018439888390149
4924,2012,New Mexico,NM,35007,Colfax,democrat,0.4906315058986815
4925,2012,New Mexico,NM,35009,Curry,democrat,0.29519266055045873
4926,2012,New Mexico,NM,35011,De Baca,democrat,0.3181818181818182
4927,2012,New Mexico,NM,35013,Dona Ana,democrat,0.5591286150881472
4928,2012,New Mexico,NM,35015,Eddy,democrat,0.3187503243551819
4929,2012,New Mexico,NM,35017,Grant,democrat,0.549527205084483
4930,2012,New Mexico,NM,35019,Guadalupe,democrat,0.6969555035128806
4931,2012,New Mexico,NM,35021,Harding,democrat,0.43261231281198004
4932,2012,New Mexico,NM,35023,Hidalgo,democrat,0.5142118863049095
4933,2012,New Mexico,NM,35025,Lea,democrat,0.23978842198060535
4934,2012,New Mexico,NM,35027,Lincoln,democrat,0.3183293659381086
4935,2012,New Mexico,NM,35028,Los Alamos,democrat,0.48723484137413176
4936,2012,New Mexico,NM,35029,Luna,democrat,0.47773333333333334
4937,2012,New Mexico,NM,35031,McKinley,democrat,0.7223767613662274
4938,2012,New Mexico,NM,35033,Mora,democrat,0.7487552661815396
4939,2012,New Mexico,NM,35035,Otero,democrat,0.34124525284829105
4940,2012,New Mexico,NM,35037,Quay,democrat,0.3730779606150526
4941,2012,New Mexico,NM,35039,Rio Arriba,democrat,0.7472463012448674
4942,2012,New Mexico,NM,35041,Roosevelt,democrat,0.28932819567766793
4943,2012,New Mexico,NM,35043,Sandoval,democrat,0.5036335731060115
4944,2012,New Mexico,NM,35045,San Juan,democrat,0.34290719553604254
4945,2012,New Mexico,NM,35047,San Miguel,democrat,0.7689634199322269
4946,2012,New Mexico,NM,35049,Santa Fe,democrat,0.7346667629431728
4947,2012,New Mexico,NM,35051,Sierra,democrat,0.3849470795766366
4948,2012,New Mexico,NM,35053,Socorro,democrat,0.5641595996107327
4949,2012,New Mexico,NM,35055,Taos,democrat,0.7808853249885912
4950,2012,New Mexico,NM,35057,Torrance,democrat,0.37925648234926584
4951,2012,New Mexico,NM,35059,Union,democrat,0.26833428084138716
4952,2012,New Mexico,NM,35061,Valencia,democrat,0.4872691863819965
4953,2012,Missouri,MO,36000,Kansas City,democrat,0.7724302276282511
4954,2012,New York,NY,36001,Albany,democrat,0.6185495632190681
4955,2012,New York,NY,36003,Allegany,democrat,0.34601545449183035
4956,2012,New York,NY,36005,Bronx,democrat,0.9021445480379839
4957,2012,New York,NY,36007,Broome,democrat,0.4900508796665236
4958,2012,New York,NY,36009,Cattaraugus,democrat,0.4044747539221285
4959,2012,New York,NY,36011,Cayuga,democrat,0.516699284545542
4960,2012,New York,NY,36013,Chautauqua,democrat,0.4250170286838719
4961,2012,New York,NY,36015,Chemung,democrat,0.4628677520708369
4962,2012,New York,NY,36017,Chenango,democrat,0.44744744744744747
4963,2012,New York,NY,36019,Clinton,democrat,0.589509394572025
4964,2012,New York,NY,36021,Columbia,democrat,0.5232242782107178
4965,2012,New York,NY,36023,Cortland,democrat,0.5077965756216878
4966,2012,New York,NY,36025,Delaware,democrat,0.422845798905462
4967,2012,New York,NY,36027,Dutchess,democrat,0.5017016288751465
4968,2012,New York,NY,36029,Erie,democrat,0.5488356933328504
4969,2012,New York,NY,36031,Essex,democrat,0.5603876293593348
4970,2012,New York,NY,36033,Franklin,democrat,0.5982176477971632
4971,2012,New York,NY,36035,Fulton,democrat,0.42077882721349563
4972,2012,New York,NY,36037,Genesee,democrat,0.3674129152186212
4973,2012,New York,NY,36039,Greene,democrat,0.40953497459945293
4974,2012,New York,NY,36041,Hamilton,democrat,0.34977578475336324
4975,2012,New York,NY,36043,Herkimer,democrat,0.4323482428115016
4976,2012,New York,NY,36045,Jefferson,democrat,0.45454800044807886
4977,2012,New York,NY,36047,Kings,democrat,0.7942477694398892
4978,2012,New York,NY,36049,Lewis,democrat,0.4305265158715073
4979,2012,New York,NY,36051,Livingston,democrat,0.41464325737766156
4980,2012,New York,NY,36053,Madison,democrat,0.4709546522389122
4981,2012,New York,NY,36055,Monroe,democrat,0.556946553908925
4982,2012,New York,NY,36057,Montgomery,democrat,0.4457274826789838
4983,2012,New York,NY,36059,Nassau,democrat,0.5186314905720486
4984,2012,New York,NY,36061,New York,democrat,0.8140489294690294
4985,2012,New York,NY,36063,Niagara,democrat,0.4700099985395392
4986,2012,New York,NY,36065,Oneida,democrat,0.4501845444059977
4987,2012,New York,NY,36067,Onondaga,democrat,0.5738165369754343
4988,2012,New York,NY,36069,Ontario,democrat,0.46109961757883516
4989,2012,New York,NY,36071,Orange,democrat,0.5030434906277556
4990,2012,New York,NY,36073,Orleans,democrat,0.3743370053039576
4991,2012,New York,NY,36075,Oswego,democrat,0.49736493911327395
4992,2012,New York,NY,36077,Otsego,democrat,0.4776502754877998
4993,2012,New York,NY,36079,Putnam,democrat,0.4180629157740444
4994,2012,New York,NY,36081,Queens,democrat,0.7753519316117519
4995,2012,New York,NY,36083,Rensselaer,democrat,0.5202676864244742
4996,2012,New York,NY,36085,Richmond,democrat,0.4900920418501774
4997,2012,New York,NY,36087,Rockland,democrat,0.5135565162887128
4998,2012,New York,NY,36089,St. Lawrence,democrat,0.5508859670350353
4999,2012,New York,NY,36091,Saratoga,democrat,0.48334754999526114
5000,2012,New York,NY,36093,Schenectady,democrat,0.544099302357815
5001,2012,New York,NY,36095,Schoharie,democrat,0.38759748618157036
5002,2012,New York,NY,36097,Schuyler,democrat,0.42278418855880184
5003,2012,New York,NY,36099,Seneca,democrat,0.506181215136439
5004,2012,New York,NY,36101,Steuben,democrat,0.3896862266746256
5005,2012,New York,NY,36103,Suffolk,democrat,0.4904308342061004
5006,2012,New York,NY,36105,Sullivan,democrat,0.5142354390286821
5007,2012,New York,NY,36107,Tioga,democrat,0.39553724364612747
5008,2012,New York,NY,36109,Tompkins,democrat,0.6269725233173683
5009,2012,New York,NY,36111,Ulster,democrat,0.5597522824490838
5010,2012,New York,NY,36113,Warren,democrat,0.4826560281290148
5011,2012,New York,NY,36115,Washington,democrat,0.47599047412859924
5012,2012,New York,NY,36117,Wayne,democrat,0.41899485977574774
5013,2012,New York,NY,36119,Westchester,democrat,0.6044016300808089
5014,2012,New York,NY,36121,Wyoming,democrat,0.32794612794612793
5015,2012,New York,NY,36123,Yates,democrat,0.45106968862529123
5016,2012,North Carolina,NC,37001,Alamance,democrat,0.42603576487252126
5017,2012,North Carolina,NC,37003,Alexander,democrat,0.2681437543614794
5018,2012,North Carolina,NC,37005,Alleghany,democrat,0.31241365699625023
5019,2012,North Carolina,NC,37007,Anson,democrat,0.6235785358919688
5020,2012,North Carolina,NC,37009,Ashe,democrat,0.32640761300555116
5021,2012,North Carolina,NC,37011,Avery,democrat,0.24255703054517336
5022,2012,North Carolina,NC,37013,Beaufort,democrat,0.3994496189669771
